File_Size_Bytes,Attributes,CPU_State,Memory_State,Network,Avail_CPU_%,Avail_Memory_%,Full_Execution_Time_s,Partial_RP1_Time_s,Transmission_Time_s,Partial_RP2_Time_s,Partial_Total_Time_s,Offload_Decision
1024,20,Medium,Idle,WLAN,45.73973017502931,68.0044374619858,0.22859573364257812,0.08582067489624023,0.050007800000000005,0.01690808456419505,0.15273655946043527,0
1024,20,Medium,Medium,LAN,39.73544975638991,49.36196299017898,0.22793173789978027,0.09318780899047852,0.0100039,0.01924282905660701,0.12243453804708553,0
1024,20,Medium,Medium,WLAN,37.93211400190448,44.66052050705859,0.22711420059204102,0.08629846572875977,0.050007800000000005,0.01617494138745754,0.1524812071162173,0
1024,20,Medium,Critical,LAN,37.23234044885487,14.962768788469896,0.22680234909057617,0.08489656448364258,0.0100039,0.007136862942335825,0.1020373274259784,0
1024,20,Medium,Critical,WLAN,40.330536918256,8.048306395918395,0.22830963134765625,0.0926976203918457,0.050007600000000006,0.014666351769799853,0.15737157216164557,0
1024,20,Critical,Idle,LAN,17.5869253485384,66.23876931251253,0.22677087783813477,0.08527803421020508,0.0100039,0.01644214632986489,0.11172408054006996,0
1024,20,Critical,Idle,WLAN,7.744524635653136,75.99733701864128,0.2284393310546875,0.08519911766052246,0.050007800000000005,0.008828015385183527,0.14403493304570597,0
1024,20,Critical,Medium,LAN,15.672025912046267,37.20081811238698,0.22771978378295898,0.09513258934020996,0.0100039,0.007389710143666808,0.11252619948387677,0
1024,20,Critical,Medium,WLAN,19.958009236616924,39.024485880425516,0.22744154930114746,0.08528661727905273,0.050007800000000005,0.015992521605490737,0.15128693888454348,0
1024,20,Critical,Critical,LAN,19.535759582291792,2.0732561720074894,0.2273092269897461,0.08597826957702637,0.0100039,0.014141858504921768,0.11012402808194813,0
1024,20,Critical,Critical,WLAN,15.058235421441637,10.083872591345136,0.2375938892364502,0.08602380752563477,0.050007800000000005,0.014076698956429576,0.15010830648206433,0
1024,30,Idle,Idle,LAN,74.35094673371219,68.85494302169542,0.3135051727294922,0.0938103199005127,0.0100038,0.008063859600589031,0.11187797950110173,0
1024,30,Idle,Idle,WLAN,73.06852980756574,58.40724067562186,0.31200242042541504,0.10182070732116699,0.050007800000000005,0.006931103954331419,0.1587596112754984,0
1024,30,Idle,Medium,LAN,72.55896621979663,45.871917103595564,0.3147754669189453,0.0950169563293457,0.0100038,0.013503700222507919,0.11852445655185363,0
1024,30,Idle,Medium,WLAN,79.62132419850448,45.49663963425358,0.3139824867248535,0.1000514030456543,0.050007600000000006,0.019612541666296585,0.1696715447119509,0
1024,30,Idle,Critical,LAN,57.99796032121704,15.609256066338979,0.31243324279785156,0.0948936939239502,0.0100038,0.006866085935281653,0.11176357985923185,0
1024,30,Idle,Critical,WLAN,66.77089627886548,1.902351918090257,0.3129918575286865,0.0994570255279541,0.050007600000000006,0.013983017863825817,0.16344764339177992,0
1024,30,Medium,Idle,LAN,46.93792475817563,59.79837903889065,0.31354761123657227,0.09529852867126465,0.0100039,0.01945606502577292,0.12475849369703756,0
1024,30,Medium,Idle,WLAN,23.644609411462376,53.43771966093197,0.3121373653411865,0.09483551979064941,0.050007800000000005,0.009790979747032032,0.15463429953768143,0
1024,30,Medium,Medium,LAN,42.85174263689905,48.64342618368463,0.3208177089691162,0.09519314765930176,0.0100039,0.006877477627821043,0.11207452528712279,0
1024,30,Medium,Medium,WLAN,36.824239991273146,31.866520534529528,0.31250882148742676,0.0933837890625,0.050007,0.010316447134332364,0.15370723619683235,0
1024,30,Medium,Critical,LAN,33.321111058395886,7.510806541172581,0.31793689727783203,0.09510993957519531,0.0100039,0.01758278275311675,0.12269662232831206,0
1024,30,Medium,Critical,WLAN,28.960958793641417,4.661758995953351,0.3131866455078125,0.09329700469970703,0.050007800000000005,0.012332172406720906,0.15563697710642793,0
1024,30,Critical,Idle,LAN,0.9383926779401386,71.44414622536398,0.31938910484313965,0.09394407272338867,0.0100039,0.00814003174226536,0.11208800446565403,0
1024,30,Critical,Idle,WLAN,6.423727350018762,51.22779825554004,0.3116731643676758,0.09401249885559082,0.050007800000000005,0.011365140201295955,0.15538543905688676,0
1024,30,Critical,Medium,LAN,10.067971984394248,22.729895313624418,0.31991124153137207,0.09358429908752441,0.0100039,0.019958337595099473,0.12354653668262389,0
1024,30,Critical,Medium,WLAN,15.460301227802645,30.436312205236455,0.31219053268432617,0.09234356880187988,0.050007800000000005,0.01986473984701285,0.16221610864889272,0
1024,30,Critical,Critical,LAN,18.926173637753866,4.7625012350747635,0.31073856353759766,0.10131502151489258,0.0100039,0.01642715144859369,0.12774607296348628,0
1024,30,Critical,Critical,WLAN,6.019101621047507,18.44461849108274,0.31449151039123535,0.09503865242004395,0.050007800000000005,0.00927890246005448,0.1543253548800984,0
1024,50,Idle,Idle,LAN,52.99605315707692,73.46274829592073,0.4897928237915039,0.11112403869628906,0.0100039,0.010164851187225255,0.1312927898835143,0
1024,50,Idle,Idle,WLAN,75.6660557577465,68.42040947649684,0.4864499568939209,0.11449241638183594,0.050007800000000005,0.005382125215130166,0.1698823415969661,0
1024,50,Idle,Medium,LAN,64.73302055472172,32.42849604007447,0.48329591751098633,0.11062121391296387,0.0100039,0.01907529156454017,0.13970040547750404,0
1024,50,Idle,Medium,WLAN,63.30671388370677,25.799369941627074,0.49073243141174316,0.1106119155883789,0.050007600000000006,0.015792869752710714,0.17641238534108963,0
1024,50,Idle,Critical,LAN,56.686078324441986,1.1138394976123633,0.4832165241241455,0.11615991592407227,0.0100039,0.017424114893166517,0.1435879308172388,0
1024,50,Idle,Critical,WLAN,53.47707304623071,1.4788494557304466,0.48334550857543945,0.10994601249694824,0.050007800000000005,0.012448619497096441,0.17240243199404467,0
1024,50,Medium,Idle,LAN,26.146277006511568,64.86088457961412,0.4834892749786377,0.1123208999633789,0.0100038,0.01907176818003502,0.14139646814341394,0
1024,50,Medium,Idle,WLAN,33.743081700299605,51.57161012508213,0.4882621765136719,0.11036324501037598,0.050007800000000005,0.012917586249985579,0.17328863126036154,0
1024,50,Medium,Medium,LAN,49.094994620232825,21.766011626106227,0.4826192855834961,0.11475372314453125,0.0100039,0.01417383731782123,0.13893146046235247,0
1024,50,Medium,Medium,WLAN,42.13247866706325,38.19902371288927,0.4841585159301758,0.10986185073852539,0.050007800000000005,0.008643847848352626,0.168513498586878,0
1024,50,Medium,Critical,LAN,37.51238755084641,12.011387184824763,0.48898887634277344,0.11073136329650879,0.0100039,0.009957618251454876,0.13069288154796366,0
1024,50,Medium,Critical,WLAN,42.689203973238904,11.189860910990404,0.48418712615966797,0.11450505256652832,0.050007800000000005,0.0074701226854693385,0.17198297525199766,0
1024,50,Critical,Idle,LAN,12.890668021475545,56.78120692692326,0.48447418212890625,0.11512279510498047,0.0100039,0.011489932985784206,0.1366166280907647,0
1024,50,Critical,Idle,WLAN,6.162731798507711,63.43197450761969,0.6482913494110107,0.11169147491455078,0.050007800000000005,0.012427964482780142,0.1741272393973309,0
1024,50,Critical,Medium,LAN,15.42132596481363,41.00806520491082,0.4847114086151123,0.11207342147827148,0.0100039,0.017237583844358875,0.13931490532263036,0
1024,50,Critical,Medium,WLAN,2.348780756032951,46.10528019992005,0.4860036373138428,0.11573243141174316,0.050007800000000005,0.012037859043252198,0.17777809045499535,0
1024,50,Critical,Critical,LAN,14.766802258090681,3.2823850967460944,0.48546266555786133,0.11359477043151855,0.0100039,0.01685766776627823,0.1404563381977968,0
1024,50,Critical,Critical,WLAN,17.622861020094764,6.238579955735086,0.49030470848083496,0.11190605163574219,0.050007800000000005,0.017639754981467182,0.17955360661720937,0
1024,100,Idle,Idle,LAN,66.08975602585923,76.65064918138256,0.9294254779815674,0.15559911727905273,0.0100039,0.013183633678449595,0.17878665095750235,0
1024,100,Idle,Idle,WLAN,56.706037717861484,51.86280431299331,0.9300155639648438,0.15732097625732422,0.050007800000000005,0.010126168977102319,0.21745494523442652,0
1024,100,Idle,Medium,LAN,67.99306469058108,34.721125041558395,0.9237575531005859,0.16137480735778809,0.0100039,0.012855911382129229,0.1842346187399173,0
1024,100,Idle,Medium,WLAN,54.540639666915666,43.48753175432444,0.9275271892547607,0.15488934516906738,0.050007800000000005,0.0156530170550609,0.22055016222412827,0
1024,100,Idle,Critical,LAN,64.3031856354527,2.0762030167957146,0.9269821643829346,0.1567826271057129,0.0100038,0.009010009822540719,0.1757964369282536,0
1024,100,Idle,Critical,WLAN,58.3222507480128,4.087739613030987,0.9249584674835205,0.1598968505859375,0.050007600000000006,0.013370813589288474,0.22327526417522597,0
1024,100,Medium,Idle,LAN,33.730815279804894,63.24757853549307,0.9327867031097412,0.15448331832885742,0.0100039,0.01116151107275904,0.17564872940161647,0
1024,100,Medium,Idle,WLAN,47.797348647796696,51.55432734371655,0.9288716316223145,0.1580672264099121,0.050007600000000006,0.016841823276208527,0.22491664968612066,0
1024,100,Medium,Medium,LAN,21.62494328552069,36.2605810239749,0.9257218837738037,0.15945720672607422,0.0100039,0.013507712934624178,0.18296881966069842,0
1024,100,Medium,Medium,WLAN,25.10482383400035,25.99089650958145,0.9303116798400879,0.15465521812438965,0.050007800000000005,0.008144075134385479,0.21280709325877512,0
1024,100,Medium,Critical,LAN,49.2744492084694,10.100243990021875,0.9292998313903809,0.15547442436218262,0.0100039,0.018186407181619933,0.18366473154380256,0
1024,100,Medium,Critical,WLAN,45.501084681441526,9.833016133977184,0.9230787754058838,0.15760231018066406,0.050007800000000005,0.011207081456029621,0.21881719163669366,0
1024,100,Critical,Idle,LAN,5.004639875431176,70.24903646617676,1.0946979522705078,0.15402865409851074,0.0100039,0.017156248267841546,0.1811888023663523,0
1024,100,Critical,Idle,WLAN,0.7556664698663007,51.22844052347313,0.9293360710144043,0.15708565711975098,0.050007800000000005,0.008954358132777885,0.21604781525252886,0
1024,100,Critical,Medium,LAN,14.357442156472736,40.38013507374769,0.9242486953735352,0.16011667251586914,0.0100039,0.017213027937451348,0.1873336004533205,0
1024,100,Critical,Medium,WLAN,13.330252336130542,22.742814153797568,0.9261772632598877,0.15478277206420898,0.050007800000000005,0.008407338957250675,0.21319791102145966,0
1024,100,Critical,Critical,LAN,7.81074820879838,12.437368893660361,0.928858757019043,0.15650534629821777,0.0100039,0.013216061424688376,0.17972530772290615,0
1024,100,Critical,Critical,WLAN,18.68770611797182,5.570763630433282,0.9242420196533203,0.15767955780029297,0.050007800000000005,0.007853186802593011,0.21554054460288596,0
1024,250,Idle,Idle,LAN,58.71511989192984,53.782933876591294,2.297600507736206,0.28943967819213867,0.0100039,0.005683794995942435,0.30512737318808114,0
1024,250,Idle,Idle,WLAN,62.35266980258839,57.173912553598356,2.2996134757995605,0.28905630111694336,0.050007800000000005,0.01875882655717415,0.3578229276741175,0
1024,250,Idle,Medium,LAN,51.66143540046413,46.30025591606759,2.294677734375,0.28629231452941895,0.0100039,0.013397279097185844,0.3096934936266048,0
1024,250,Idle,Medium,WLAN,64.93744043024304,44.31424882811305,2.2935380935668945,0.47046399116516113,0.050007800000000005,0.015020186849268442,0.5354919780144296,0
1024,250,Idle,Critical,LAN,72.60964379626917,19.425061615230568,2.2855725288391113,0.29137730598449707,0.0100039,0.017728028241164175,0.31910923422566123,0
1024,250,Idle,Critical,WLAN,55.309281318919496,5.68231452660034,2.296191930770874,0.28836822509765625,0.050007800000000005,0.008337372523975572,0.34671339762163184,0
1024,250,Medium,Idle,LAN,41.140697058503925,74.29455340703475,2.2992312908172607,0.2839694023132324,0.0100038,0.009057229122756593,0.303030431435989,0
1024,250,Medium,Idle,WLAN,27.1426021385186,60.050425328057955,2.2982966899871826,0.28706884384155273,0.050007800000000005,0.008723583544514666,0.3458002273860674,0
1024,250,Medium,Medium,LAN,28.51230705299158,25.42033969244889,2.3015568256378174,0.2872128486633301,0.0100038,0.008556503804017134,0.3057731524673472,0
1024,250,Medium,Medium,WLAN,22.759255007788322,32.055951336258175,2.300973892211914,0.28635168075561523,0.050007800000000005,0.005705102136926276,0.3420645828925415,0
1024,250,Medium,Critical,LAN,36.61800126248193,9.572508462398146,2.4775986671447754,0.29264378547668457,0.0100039,0.017562026521293267,0.3202097119979779,0
1024,250,Medium,Critical,WLAN,30.495477122022137,7.19639635982273,2.2908594608306885,0.29180026054382324,0.050007800000000005,0.01918701102854351,0.36099507157236677,0
1024,250,Critical,Idle,LAN,16.884265022748377,51.04341539311851,2.2979674339294434,0.2907087802886963,0.0100038,0.014225579724274327,0.31493816001297065,0
1024,250,Critical,Idle,WLAN,7.251710043279016,72.9307413894661,2.299440622329712,0.2890033721923828,0.050007600000000006,0.010682781135541726,0.3496937533279245,0
1024,250,Critical,Medium,LAN,5.9197947958357595,37.950278334929706,2.310281991958618,0.28705430030822754,0.0100039,0.008216416289945877,0.30527461659817345,0
1024,250,Critical,Medium,WLAN,19.26470310282625,34.67827786826318,2.29742693901062,0.2891242504119873,0.050007600000000006,0.01317675710731802,0.3523086075193053,0
1024,250,Critical,Critical,LAN,3.6448326646112594,8.428594425423686,2.4841549396514893,0.2945067882537842,0.0100038,0.009753301593903953,0.31426388984768816,0
1024,250,Critical,Critical,WLAN,10.972149177326038,9.012060650834016,2.291729688644409,0.2933816909790039,0.050007600000000006,0.012684230543886128,0.35607352152289,0
1024,500,Idle,Idle,LAN,58.17580152677494,77.16859500855443,4.732317209243774,0.5205826759338379,0.0100038,0.007346655404470303,0.5379331313383082,0
1024,500,Idle,Idle,WLAN,54.34486383327065,58.80765253414093,4.73605489730835,0.5238981246948242,0.050007600000000006,0.009391025556610805,0.583296750251435,0
1024,500,Idle,Medium,LAN,65.99281633799964,32.21569987340599,4.743996620178223,0.7252085208892822,0.0100038,0.012617211785908614,0.7478295326751908,0
1024,500,Idle,Medium,WLAN,74.5199410466231,44.73982368262888,4.729564428329468,0.5206873416900635,0.050007600000000006,0.012257952016688889,0.5829528937067524,0
1024,500,Idle,Critical,LAN,65.83712347609129,6.130729713065259,4.746005535125732,0.5212550163269043,0.0100038,0.013958547396228208,0.5452173637231326,0
1024,500,Idle,Critical,WLAN,52.09293688268485,8.51708533769471,4.73214864730835,0.5217914581298828,0.050007600000000006,0.01290113254368161,0.5847001906735645,0
1024,500,Medium,Idle,LAN,28.273655051325235,73.31267776809842,4.726286888122559,0.7359499931335449,0.0100038,0.010491746324848788,0.7564455394583938,0
1024,500,Medium,Idle,WLAN,48.58878447970767,53.07913382104411,4.7294111251831055,0.5264632701873779,0.050007600000000006,0.0050460875306895196,0.5815169577180674,0
1024,500,Medium,Medium,LAN,31.799419097870604,42.95011253572815,4.725292682647705,0.5273854732513428,0.0100038,0.017122192672826816,0.5545114659241696,0
1024,500,Medium,Medium,WLAN,41.679860870334714,29.241095202256787,4.731386423110962,0.5254764556884766,0.050007600000000006,0.005336143290849915,0.5808201989793265,0
1024,500,Medium,Critical,LAN,39.76044515652862,8.311261448901252,4.9525487422943115,0.5230402946472168,0.0100038,0.01713588957054964,0.5501799842177665,0
1024,500,Medium,Critical,WLAN,41.96181596835953,13.531259630920378,4.744711399078369,0.5189955234527588,0.050007600000000006,0.009325849165606713,0.5783289726183656,0
1024,500,Critical,Idle,LAN,12.920675001438337,78.98548174728548,4.730508089065552,0.5225768089294434,0.0100038,0.01496337354996526,0.5475439824794086,0
1024,500,Critical,Idle,WLAN,3.6158474529855256,66.51513131225126,4.73028564453125,0.7380571365356445,0.050007600000000006,0.00563526420479358,0.7937000007404381,0
1024,500,Critical,Medium,LAN,1.6794437049057875,38.24490066571824,4.7265448570251465,0.5291304588317871,0.0100038,0.0068405440681956284,0.5459748028999828,0
1024,500,Critical,Medium,WLAN,15.4888590404682,22.649961757509978,4.723011493682861,0.5298421382904053,0.050007600000000006,0.0074942788011007925,0.5873440170915061,0
1024,500,Critical,Critical,LAN,11.16807222214014,5.806105305380543,4.721317768096924,0.5226078033447266,0.0100038,0.018299323900039192,0.5509109272447658,0
1024,500,Critical,Critical,WLAN,17.501256470773622,1.164223860054201,4.9593493938446045,0.5244560241699219,0.050007600000000006,0.01079717043785219,0.5852607946077741,0
10240,2,Idle,Idle,LAN,51.91168535727848,71.87432390902775,0.07626962661743164,0.07187843322753906,0.0100039,0.015255969222759683,0.09713830245029874,0
10240,2,Idle,Idle,WLAN,77.72534838621831,79.81377187359321,0.07697439193725586,0.0708913803100586,0.050007600000000006,0.006833202940142444,0.12773218325020105,0
10240,2,Idle,Medium,LAN,61.476444308949084,37.95257203807776,0.07608532905578613,0.06979870796203613,0.0100039,0.018104012828462114,0.09790662079049825,0
10240,2,Idle,Medium,WLAN,67.61570288543567,45.61388386592675,0.07647848129272461,0.08211946487426758,0.050007800000000005,0.017282061456099267,0.14940932633036683,0
10240,2,Idle,Critical,LAN,62.08618803390325,8.992469927999373,0.07808423042297363,0.06870913505554199,0.0100039,0.0054074973918356575,0.08412053244737765,0
10240,2,Idle,Critical,WLAN,74.07169476336149,12.304704114593488,0.07701349258422852,0.07191991806030273,0.050007800000000005,0.01348941628155629,0.13541713434185904,0
10240,2,Medium,Idle,LAN,22.512264149894467,61.055174053274,0.07846379280090332,0.07023429870605469,0.0100039,0.0063330469149658055,0.08657124562102049,0
10240,2,Medium,Idle,WLAN,25.221312957964685,73.21320255110265,0.07642006874084473,0.07188153266906738,0.050007800000000005,0.017616300106606607,0.139505632775674,0
10240,2,Medium,Medium,LAN,26.93682787025149,39.96447803414486,0.07710099220275879,0.0704963207244873,0.0100038,0.015548861728568498,0.0960489824530558,0
10240,2,Medium,Medium,WLAN,27.22246857754031,33.6166029130531,0.07802009582519531,0.07024312019348145,0.050007800000000005,0.019142549138925682,0.13939346933240712,0
10240,2,Medium,Critical,LAN,49.58411925338628,0.2916069912986674,0.07657933235168457,0.07097840309143066,0.0100039,0.011484289302059003,0.09246659239348966,0
10240,2,Medium,Critical,WLAN,29.426527293283414,16.724119173096057,0.08799481391906738,0.07015609741210938,0.050007800000000005,0.018870924158596217,0.1390348215707056,0
10240,2,Critical,Idle,LAN,4.394065700056398,61.811203645075665,0.07676124572753906,0.0711662769317627,0.0100038,0.010066769243152775,0.09123684617491548,0
10240,2,Critical,Idle,WLAN,0.3669431972570103,69.30560303455013,0.0785517692565918,0.07107877731323242,0.050007800000000005,0.008082237687647618,0.12916881500088004,0
10240,2,Critical,Medium,LAN,14.28610003904897,21.242541972728702,0.0775613784790039,0.06885719299316406,0.0100039,0.00569608425151627,0.08455717724468033,0
10240,2,Critical,Medium,WLAN,18.202184343127815,36.37960987333184,0.07623982429504395,0.07183313369750977,0.050007800000000005,0.017810547212107952,0.1396514809096177,0
10240,2,Critical,Critical,LAN,2.6065248133499908,10.580804754009954,0.07780909538269043,0.06945514678955078,0.0100039,0.016334894963967547,0.09579394175351832,0
10240,2,Critical,Critical,WLAN,19.241835291778976,17.33765223042894,0.07639551162719727,0.07134246826171875,0.050007800000000005,0.007911163696082912,0.12926143195780165,0
10240,4,Idle,Idle,LAN,51.56956577759889,51.52672401871374,0.09379696846008301,0.08436870574951172,0.0100039,0.008031126129274896,0.10240373187878661,0
10240,4,Idle,Idle,WLAN,54.38238623629809,72.18620946994865,0.09478902816772461,0.07018375396728516,0.050007800000000005,0.006581823323036966,0.12677337729032212,0
10240,4,Idle,Medium,LAN,67.63395859444282,21.72524518193694,0.09346175193786621,0.0708169937133789,0.0100038,0.010091517416007913,0.09091231112938683,0
10240,4,Idle,Medium,WLAN,53.978012460754165,40.94256536615612,0.09354376792907715,0.07285451889038086,0.050007800000000005,0.01830821368348485,0.14117053257386572,0
10240,4,Idle,Critical,LAN,56.496753131045885,1.9612825863670813,0.09396481513977051,0.07330894470214844,0.0100039,0.006175096930222361,0.0894879416323708,0
10240,4,Idle,Critical,WLAN,63.64971283669572,9.303295678121103,0.0953223705291748,0.07306265830993652,0.050007800000000005,0.018720715592593397,0.14179117390252993,0
10240,4,Medium,Idle,LAN,23.23798130412741,78.3565657064265,0.09457111358642578,0.07282829284667969,0.0100039,0.014942928801299674,0.09777512164797936,0
10240,4,Medium,Idle,WLAN,35.48738904160891,60.520797855444485,0.10515880584716797,0.0704493522644043,0.050007600000000006,0.00712331906218739,0.1275802713265917,0
10240,4,Medium,Medium,LAN,24.444467067592605,35.723757719204954,0.0944526195526123,0.07143092155456543,0.0100039,0.019114655048600902,0.10054947660316632,0
10240,4,Medium,Medium,WLAN,45.75881201479466,46.823194359499794,0.09288501739501953,0.07352519035339355,0.050007800000000005,0.007827484095446233,0.1313604744488398,0
10240,4,Medium,Critical,LAN,30.417098442668824,14.582688080003305,0.09296011924743652,0.07301068305969238,0.0100039,0.006272143671387685,0.08928672673108007,0
10240,4,Medium,Critical,WLAN,28.064424616049745,12.665786907394692,0.0940561294555664,0.07184290885925293,0.050007800000000005,0.015654577690011894,0.13750528654926483,0
10240,4,Critical,Idle,LAN,10.457486230610202,79.78404097158236,0.09572100639343262,0.07191276550292969,0.0100039,0.017870116590894086,0.09978678209382377,0
10240,4,Critical,Idle,WLAN,13.032152644121462,74.9249316777989,0.09591221809387207,0.07168388366699219,0.050007800000000005,0.018356939531296516,0.1400486231982887,0
10240,4,Critical,Medium,LAN,4.649596549690376,27.19783580458275,0.09482145309448242,0.07072043418884277,0.0100039,0.018728866075869342,0.0994532002647121,0
10240,4,Critical,Medium,WLAN,0.8796881490527486,33.580646142959,0.09236598014831543,0.07210636138916016,0.050007800000000005,0.01827472741433352,0.14038888880349368,0
10240,4,Critical,Critical,LAN,17.45305558169706,12.577390846186123,0.0930330753326416,0.07323384284973145,0.0100039,0.006449437805813328,0.08968718065554476,0
10240,4,Critical,Critical,WLAN,19.541096798604155,18.19574350748274,0.09565496444702148,0.0735008716583252,0.050007600000000006,0.012102927652786068,0.13561139931111127,0
10240,5,Idle,Idle,LAN,77.23111983529637,70.56083875704903,0.10235881805419922,0.07404232025146484,0.0100039,0.017291700805432905,0.10133792105689775,1
10240,5,Idle,Idle,WLAN,60.282108279316816,79.20169626144826,0.10374903678894043,0.07380270957946777,0.050007800000000005,0.009552671969506061,0.13336318154897384,0
10240,5,Idle,Medium,LAN,67.49128379291506,39.887230529368225,0.11453700065612793,0.07396197319030762,0.0100039,0.0123085035020358,0.09627437669234341,1
10240,5,Idle,Medium,WLAN,66.7268297306599,28.44824494142945,0.10329747200012207,0.07406282424926758,0.050007800000000005,0.012056936592677935,0.13612756084194552,1
10240,5,Idle,Critical,LAN,77.99535567514437,1.900831933126328,0.10236859321594238,0.07394862174987793,0.0100039,0.006794648157580744,0.09074716990745867,1
10240,5,Idle,Critical,WLAN,62.8006896782977,8.337254511184884,0.10206079483032227,0.07219839096069336,0.050007800000000005,0.018454119401523326,0.14066031036221668,1
10240,5,Medium,Idle,LAN,41.97064466938339,58.976582806029015,0.10258793830871582,0.07370519638061523,0.0100039,0.009546935460970213,0.09325603184158544,0
10240,5,Medium,Idle,WLAN,31.30099705390666,67.43526961586687,0.1019139289855957,0.07389163970947266,0.050007800000000005,0.015869909920454256,0.13976934962992693,1
10240,5,Medium,Medium,LAN,35.7444383115545,31.33965498256017,0.1194150447845459,0.07335233688354492,0.0100039,0.019142323616209704,0.10249856049975462,1
10240,5,Medium,Medium,WLAN,21.51598724183963,42.83130234751661,0.10359001159667969,0.07330727577209473,0.050007800000000005,0.011172714943609462,0.1344877907157042,1
10240,5,Medium,Critical,LAN,45.65585889052376,6.952822496318081,0.10381174087524414,0.07342529296875,0.0100036,0.014943675481979554,0.09837256845072956,1
10240,5,Medium,Critical,WLAN,40.282111798633935,7.514349270763447,0.10405206680297852,0.07340741157531738,0.050007800000000005,0.018064871508055542,0.14148008308337293,1
10240,5,Critical,Idle,LAN,6.832072592338485,58.26087620503886,0.10343694686889648,0.07313704490661621,0.0100039,0.007126772664561633,0.09026771757117784,1
10240,5,Critical,Idle,WLAN,15.169303289681974,63.314914182445975,0.10265707969665527,0.07335162162780762,0.050007800000000005,0.007769048853997318,0.13112847048180493,1
10240,5,Critical,Medium,LAN,9.398001399806411,49.32420520949299,0.11463713645935059,0.07308030128479004,0.0100039,0.005304121316245015,0.08838832260103505,1
10240,5,Critical,Medium,WLAN,2.3441343732131203,30.694959465419466,0.10376930236816406,0.07244706153869629,0.050007800000000005,0.018505707387660778,0.14096056892635708,1
10240,5,Critical,Critical,LAN,15.552541921178245,9.23764328649165,0.10387730598449707,0.07370972633361816,0.0100039,0.018236051048508492,0.10194967738212665,1
10240,5,Critical,Critical,WLAN,2.372224689359481,2.4637134376598335,0.10349726676940918,0.07458281517028809,0.050007800000000005,0.01098388245714211,0.1355744976274302,1
10240,9,Idle,Idle,LAN,71.27775220283961,59.39407937703728,0.1368403434753418,0.07715535163879395,0.0100039,0.0140388426978014,0.10119809433659534,0
10240,9,Idle,Idle,WLAN,64.45528749642867,63.701869800984404,0.13584041595458984,0.08788061141967773,0.050007800000000005,0.016426020265381445,0.15431443168505918,0
10240,9,Idle,Medium,LAN,69.84406685272326,30.805129145171716,0.1351025104522705,0.07614803314208984,0.0100039,0.01731707063525023,0.10346900377734007,1
10240,9,Idle,Medium,WLAN,63.17956786947524,36.51743875891263,0.1359996795654297,0.07601284980773926,0.050007800000000005,0.006881762402407265,0.1329024122101465,1
10240,9,Idle,Critical,LAN,61.430574594334885,18.968733520122868,0.13576269149780273,0.07674503326416016,0.0100039,0.005219545959435966,0.09196847922359612,1
10240,9,Idle,Critical,WLAN,69.21423561946746,1.4357813540674025,0.13538026809692383,0.07677483558654785,0.050007800000000005,0.019313211164347824,0.14609584675089565,1
10240,9,Medium,Idle,LAN,27.430474215722306,71.02876240523364,0.14615416526794434,0.07632875442504883,0.0100039,0.018464156090882217,0.10479681051593104,1
10240,9,Medium,Idle,WLAN,22.20501018490639,60.88876981672966,0.13622570037841797,0.07605123519897461,0.050007800000000005,0.007062466822809258,0.13312150202178386,1
10240,9,Medium,Medium,LAN,39.30339280403024,25.816725073527373,0.13607096672058105,0.07671475410461426,0.0100039,0.01865238513936669,0.10537103924398095,1
10240,9,Medium,Medium,WLAN,41.76664444878271,45.13195323782509,0.13685393333435059,0.07683849334716797,0.050007800000000005,0.008577778663545912,0.13542407201071388,0
10240,9,Medium,Critical,LAN,28.49672267715148,17.482595382648725,0.13604950904846191,0.07548046112060547,0.0100039,0.013546776425802144,0.0990311375464076,1
10240,9,Medium,Critical,WLAN,37.141217753688096,8.131735749848135,0.1363213062286377,0.07635283470153809,0.050007800000000005,0.010694870926410747,0.13705550562794883,1
10240,9,Critical,Idle,LAN,14.383502932398128,67.00231847450239,0.13588929176330566,0.07605838775634766,0.0100039,0.01846451556918631,0.10452680332553396,1
10240,9,Critical,Idle,WLAN,14.274162776030794,70.01103412342712,0.13537001609802246,0.07632851600646973,0.050007800000000005,0.01845926985920607,0.14479558586567579,1
10240,9,Critical,Medium,LAN,7.0128227468377125,37.388906794485706,0.13481998443603516,0.07643985748291016,0.0100039,0.009292516762563463,0.09573627424547361,1
10240,9,Critical,Medium,WLAN,18.762741138859248,31.978749344700425,0.13557004928588867,0.08810639381408691,0.050007800000000005,0.01670220202894219,0.1548163958430291,1
10240,9,Critical,Critical,LAN,8.665276007833672,0.10993051322528702,0.136688232421875,0.07698273658752441,0.0100039,0.015608096051143012,0.10259473263866742,1
10240,9,Critical,Critical,WLAN,5.397242783337067,0.05000813360513945,0.13578295707702637,0.07706832885742188,0.050007800000000005,0.013559718004223502,0.14063584686164537,1
10240,12,Idle,Idle,LAN,76.00518242866545,67.57463420351282,0.16219520568847656,0.07818865776062012,0.0100039,0.014549560925189515,0.10274211868580962,1
10240,12,Idle,Idle,WLAN,51.71289800042576,71.77760751373964,0.16274380683898926,0.0794825553894043,0.050007600000000006,0.010538159214067701,0.140028314603472,0
